2;0;1;AA00010000;20;;
2;0;1;AA00010000;280;;
2;0;1;AA00010000;290;;
3;0;1;AA00020000;21;;
3;0;1;AA00020000;281;;
3;0;1;AA00020000;291;;
3;0;1;AA00020000;23;;
4;0;1;AA00030000;22;;
4;0;1;AA00030000;282;;
4;0;1;AA00030000;292;;
5;0;1;AA00040000;2403;;
5;0;1;AA00040000;2404;;
5;0;1;AA00040000;2413;;
5;0;1;AA00040000;2414;;
5;0;1;AA00040000;2423;;
5;0;1;AA00040000;2424;;
5;0;1;AA00040000;2493;;
5;0;1;AA00040000;2494;;
5;0;1;AA00040000;293;;
5;0;1;AA00040000;2943;;
5;0;1;AA00040000;2944;;
5;0;1;AA00040000;2953;;
5;0;1;AA00040000;2954;;
6;0;1;AA00050000;2405;;
6;0;1;AA00050000;2415;;
6;0;1;AA00050000;2425;;
6;0;1;AA00050000;2495;;
6;0;1;AA00050000;250;;
6;0;1;AA00050000;251;;
6;0;1;AA00050000;252;;
6;0;1;AA00050000;253;;
6;0;1;AA00050000;254;;
6;0;1;AA00050000;255;;
6;0;1;AA00050000;257;;
6;0;1;AA00050000;258;;
6;0;1;AA00050000;259;;
6;0;1;AA00050000;26;;
6;0;1;AA00050000;2945;;
6;0;1;AA00050000;2955;;
6;0;1;AA00050000;297;;
6;0;1;AA00050000;298;;
7;0;1;AA00060000;474;;
10;0;1;AB00020000;30;;
10;0;1;AB00020000;31;;
10;0;1;AB00020000;32;;
10;0;1;AB00020000;33;;
10;0;1;AB00020000;34;;
10;0;1;AB00020000;35;;
10;0;1;AB00020000;36;;
10;0;1;AB00020000;39;;
10;0;1;AB00020000;407;;
12;0;1;AB00030100;430;;
12;0;1;AB00030100;431;;
12;0;1;AB00030100;432;;
12;0;1;AB00030100;433;;
12;0;1;AB00030100;434;;
12;0;1;AB00030100;435;;
12;0;1;AB00030100;436;;
12;0;1;AB00030100;437;;
12;0;1;AB00030100;490;;
12;0;1;AB00030100;493;;
13;0;1;AB00030200;5580;;
17;0;1;AB00060000;480;;
17;0;1;AB00060000;567;;
22;0;1;PA01010100;100;;
22;0;1;PA01010100;101;;
22;0;1;PA01010100;102;;
23;0;1;PA01010200;1030;;
23;0;1;PA01010200;1040;;
25;0;1;PA01030000;112;;
25;0;1;PA01030000;113;;
25;0;1;PA01030000;114;;
25;0;1;PA01030000;115;;
25;0;1;PA01030000;119;;
26;0;1;PA01040000;108;;
26;0;1;PA01040000;109;;
27;0;1;PA01050000;120;;
27;0;1;PA01050000;121;;
28;0;1;PA01060000;118;;
29;0;1;PA01070000;129;;
30;0;1;PA01080000;557;;
32;0;1;PA02000000;133;;
32;0;1;PA02000000;1340;;
32;0;1;PA02000000;137;;
33;0;1;PA03000000;130;;
33;0;1;PA03000000;131;;
33;0;1;PA03000000;132;;
38;0;1;PB00020200;1625;;
38;0;1;PB00020200;174;;
39;0;1;PB00020300;1615;;
39;0;1;PB00020300;1635;;
39;0;1;PB00020300;171;;
39;0;1;PB00020300;172;;
39;0;1;PB00020300;173;;
39;0;1;PB00020300;175;;
39;0;1;PB00020300;176;;
39;0;1;PB00020300;177;;
39;0;1;PB00020300;178;;
39;0;1;PB00020300;179;;
39;0;1;PB00020300;180;;
39;0;1;PB00020300;185;;
39;0;1;PB00020300;189;;
44;0;1;PC00010000;585;;
44;0;1;PC00010000;586;;
44;0;1;PC00010000;587;;
44;0;1;PC00010000;588;;
44;0;1;PC00010000;589;;
45;0;1;PC00020000;499;;
45;0;1;PC00020000;529;;
48;0;1;PC00030200;5125;;
48;0;1;PC00030200;524;;
49;0;1;PC00030300;1034;;
49;0;1;PC00030300;1044;;
49;0;1;PC00030300;190;;
49;0;1;PC00030300;192;;
49;0;1;PC00030300;194;;
49;0;1;PC00030300;500;;
49;0;1;PC00030300;501;;
49;0;1;PC00030300;505;;
49;0;1;PC00030300;506;;
49;0;1;PC00030300;509;;
49;0;1;PC00030300;5115;;
49;0;1;PC00030300;5135;;
49;0;1;PC00030300;5145;;
49;0;1;PC00030300;521;;
49;0;1;PC00030300;522;;
49;0;1;PC00030300;523;;
49;0;1;PC00030300;525;;
49;0;1;PC00030300;526;;
49;0;1;PC00030300;528;;
49;0;1;PC00030300;551;D;D
49;0;1;PC00030300;5525;D;D
49;0;1;PC00030300;5530;;
49;0;1;PC00030300;5532;;
49;0;1;PC00030300;555;;
49;0;1;PC00030300;5565;;
49;0;1;PC00030300;5566;;
49;0;1;PC00030300;5595;;
49;0;1;PC00030300;5598;;
49;0;1;PC00030300;560;;
49;0;1;PC00030300;561;;
49;0;1;PC00030300;569;;
50;0;1;PC00040000;5103;;
50;0;1;PC00040000;5104;;
50;0;1;PC00040000;5113;;
50;0;1;PC00040000;5114;;
50;0;1;PC00040000;5123;;
50;0;1;PC00040000;5124;;
50;0;1;PC00040000;5133;;
50;0;1;PC00040000;5134;;
50;0;1;PC00040000;5143;;
50;0;1;PC00040000;5144;;
50;0;1;PC00040000;5523;D;D
50;0;1;PC00040000;5524;D;D
50;0;1;PC00040000;5563;;
50;0;1;PC00040000;5564;;
52;0;1;PC00050100;400;;
52;0;1;PC00050100;401;;
52;0;1;PC00050100;403;;
52;0;1;PC00050100;404;;
52;0;1;PC00050100;405;;
52;0;1;PC00050100;406;;
53;0;1;PC00050200;41;;
53;0;1;PC00050200;438;;
53;0;1;PC00050200;465;;
53;0;1;PC00050200;466;;
53;0;1;PC00050200;475;;
53;0;1;PC00050200;476;;
53;0;1;PC00050200;477;;
54;0;1;PC00060000;485;;
54;0;1;PC00060000;568;;
56;0;2;AA00010000;20;;
56;0;2;AA00010000;280;;
56;0;2;AA00010000;290;;
57;0;2;AA00020000;21;;
57;0;2;AA00020000;281;;
57;0;2;AA00020000;291;;
57;0;2;AA00020000;23;;
58;0;2;AA00030000;22;;
58;0;2;AA00030000;282;;
58;0;2;AA00030000;292;;
63;0;2;AA00060000;474;;
66;0;2;AB00020000;30;;
66;0;2;AB00020000;31;;
66;0;2;AB00020000;32;;
66;0;2;AB00020000;33;;
66;0;2;AB00020000;34;;
66;0;2;AB00020000;35;;
66;0;2;AB00020000;36;;
66;0;2;AB00020000;39;;
66;0;2;AB00020000;407;;
69;0;2;AB00030200;5580;;
82;0;2;PA01010200;1030;;
82;0;2;PA01010200;1040;;
84;0;2;PA01020100;112;;
87;0;2;PA01030000;120;;
87;0;2;PA01030000;121;;
88;0;2;PA01040000;118;;
90;0;2;PA01060000;557;;
91;0;2;PA01070000;1070;;
91;0;2;PA01070000;1071;;
92;0;2;PA01080000;111;;
104;0;2;PB00050100;1603;;
104;0;2;PB00050100;1613;;
104;0;2;PB00050100;1623;;
104;0;2;PB00050100;1633;;
105;0;2;PB00050200;1604;;
105;0;2;PB00050200;1614;;
105;0;2;PB00050200;1624;;
105;0;2;PB00050200;1634;;
106;0;2;PB00050300;1710;;
106;0;2;PB00050300;1715;;
110;0;2;PC00010000;5298;;
112;0;2;PC00020100;5020;;
115;0;2;PC00030000;585;;
115;0;2;PC00030000;586;;
115;0;2;PC00030000;587;;
115;0;2;PC00030000;588;;
115;0;2;PC00030000;589;;
119;0;2;PC00050200;5125;;
119;0;2;PC00050200;524;;
123;0;2;PC00060100;5103;;
123;0;2;PC00060100;5113;;
123;0;2;PC00060100;5123;;
123;0;2;PC00060100;5133;;
123;0;2;PC00060100;5143;;
123;0;2;PC00060100;5523;D;D
123;0;2;PC00060100;5563;;
124;0;2;PC00060200;5104;;
124;0;2;PC00060200;5114;;
124;0;2;PC00060200;5124;;
124;0;2;PC00060200;5134;;
124;0;2;PC00060200;5144;;
124;0;2;PC00060200;5524;D;D
124;0;2;PC00060200;5564;;
125;0;2;PC00060300;507;;
125;0;2;PC00060300;5210;;
125;0;2;PC00060300;526;;
129;0;2;PC00080000;485;;
129;0;2;PC00080000;568;;
132;0;3;AA00010100;201;;
132;0;3;AA00010100;2801;;
132;0;3;AA00010100;2901;;
133;0;3;AA00010200;202;;
133;0;3;AA00010200;2802;;
133;0;3;AA00010200;2902;;
134;0;3;AA00010300;203;;
134;0;3;AA00010300;2803;;
134;0;3;AA00010300;2903;;
135;0;3;AA00010400;204;;
140;0;3;AA00020100;210;;
140;0;3;AA00020100;211;;
140;0;3;AA00020100;2811;;
140;0;3;AA00020100;2910;;
140;0;3;AA00020100;2911;;
142;0;3;AA00020300;23;;
144;0;3;AA00030100;220;;
144;0;3;AA00030100;2920;;
145;0;3;AA00030200;221;;
145;0;3;AA00030200;282;;
145;0;3;AA00030200;2921;;
151;0;3;AA00040300;2413;;
151;0;3;AA00040300;2414;;
151;0;3;AA00040300;2943;;
151;0;3;AA00040300;2944;;
156;0;3;AA00050100;2405;;
156;0;3;AA00050100;2495;;
156;0;3;AA00050100;250;;
156;0;3;AA00050100;259;;
157;0;3;AA00050200;2425;;
157;0;3;AA00050200;252;;
157;0;3;AA00050200;253;;
157;0;3;AA00050200;254;;
157;0;3;AA00050200;2955;;
157;0;3;AA00050200;298;;
158;0;3;AA00050300;2415;;
158;0;3;AA00050300;251;;
158;0;3;AA00050300;2945;;
158;0;3;AA00050300;297;;
159;0;3;AA00050400;255;;
160;0;3;AA00050500;258;;
160;0;3;AA00050500;26;;
161;0;3;AA00050600;2570;;
162;0;3;AA00060000;474;;
167;0;3;AB00020200;31;;
167;0;3;AB00020200;32;;
167;0;3;AB00020200;391;;
167;0;3;AB00020200;392;;
168;0;3;AB00020300;33;;
168;0;3;AB00020300;34;;
168;0;3;AB00020300;393;;
168;0;3;AB00020300;394;;
169;0;3;AB00020400;35;;
169;0;3;AB00020400;395;;
170;0;3;AB00020500;36;;
170;0;3;AB00020500;396;;
171;0;3;AB00020600;407;;
180;0;3;AB00030500;4709;;
182;0;3;AB00030700;5580;;
196;0;3;AB00050400;5590;;
196;0;3;AB00050400;5593;;
208;0;3;PA01020100;112;;
213;0;3;PA01030100;120;;
214;0;3;PA01030200;121;;
215;0;3;PA01040000;118;;
218;0;3;PA01070000;1070;;
218;0;3;PA01070000;1071;;
219;0;3;PA01080000;111;;
221;0;3;PA02010000;133;;
222;0;3;PA02020000;1340;;
255;0;3;PC00030000;585;;
255;0;3;PC00030000;586;;
255;0;3;PC00030000;587;;
255;0;3;PC00030000;588;;
255;0;3;PC00030000;589;;
258;0;3;PC00050100;500;;
258;0;3;PC00050100;501;;
258;0;3;PC00050100;505;;
258;0;3;PC00050100;506;;
260;0;3;PC00050300;5125;;
260;0;3;PC00050300;524;;
261;0;3;PC00050400;5595;;
261;0;3;PC00050400;5598;;
265;0;3;PC00060100;5103;;
265;0;3;PC00060100;5113;;
265;0;3;PC00060100;5123;;
265;0;3;PC00060100;5133;;
265;0;3;PC00060100;5143;;
265;0;3;PC00060100;5523;D;D
265;0;3;PC00060100;5563;;
266;0;3;PC00060200;5104;;
266;0;3;PC00060200;5114;;
266;0;3;PC00060200;5124;;
266;0;3;PC00060200;5134;;
266;0;3;PC00060200;5144;;
266;0;3;PC00060200;5524;D;D
266;0;3;PC00060200;5564;;
267;0;3;PC00060300;507;;
267;0;3;PC00060300;5210;;
267;0;3;PC00060300;526;;
271;0;3;PC00070300;41;;
272;0;3;PC00070400;465;;
272;0;3;PC00070400;466;;
273;0;3;PC00070500;4752;;
275;0;3;PC00070700;438;;
276;0;3;PC00080000;485;;
276;0;3;PC00080000;568;;
279;0;4;AA00010100;201;;
279;0;4;AA00010100;2801;;
279;0;4;AA00010100;2901;;
280;0;4;AA00010200;202;;
280;0;4;AA00010200;2802;;
280;0;4;AA00010200;2902;;
281;0;4;AA00010300;203;;
281;0;4;AA00010300;2803;;
281;0;4;AA00010300;2903;;
286;0;4;AA00020100;210;;
286;0;4;AA00020100;211;;
286;0;4;AA00020100;2811;;
286;0;4;AA00020100;2910;;
286;0;4;AA00020100;2911;;
288;0;4;AA00020300;23;;
290;0;4;AA00030100;220;;
290;0;4;AA00030100;2920;;
291;0;4;AA00030200;221;;
291;0;4;AA00030200;282;;
291;0;4;AA00030200;2921;;
293;0;4;AA00040100;2403;;
293;0;4;AA00040100;2404;;
293;0;4;AA00040100;2493;;
293;0;4;AA00040100;2494;;
293;0;4;AA00040100;293;;
295;0;4;AA00040300;2413;;
295;0;4;AA00040300;2414;;
295;0;4;AA00040300;2943;;
295;0;4;AA00040300;2944;;
299;0;4;AA00050100;2405;;
299;0;4;AA00050100;2495;;
299;0;4;AA00050100;250;;
299;0;4;AA00050100;259;;
301;0;4;AA00050300;2415;;
301;0;4;AA00050300;251;;
301;0;4;AA00050300;2945;;
301;0;4;AA00050300;297;;
302;0;4;AA00050400;255;;
303;0;4;AA00050500;258;;
303;0;4;AA00050500;26;;
304;0;4;AA00060000;474;;
306;0;4;AB00010000;580;;
306;0;4;AB00010000;581;;
306;0;4;AB00010000;582;;
306;0;4;AB00010000;583;;
306;0;4;AB00010000;584;;
306;0;4;AB00010000;599;;
313;0;4;AB00020600;407;;
315;0;4;AB00030100;430;;
315;0;4;AB00030100;431;;
315;0;4;AB00030100;432;;
315;0;4;AB00030100;435;;
315;0;4;AB00030100;436;;
315;0;4;AB00030100;437;;
315;0;4;AB00030100;490;;
315;0;4;AB00030100;4935;;
316;0;4;AB00030200;433;;
316;0;4;AB00030200;434;;
316;0;4;AB00030200;4933;;
316;0;4;AB00030200;4934;;
317;0;4;AB00030300;44;;
317;0;4;AB00030300;5531;;
317;0;4;AB00030300;5533;;
318;0;4;AB00030400;460;;
318;0;4;AB00030400;544;;
319;0;4;AB00030500;4709;;
321;0;4;AB00030700;5580;;
323;0;4;AB00040100;5303;;
323;0;4;AB00040100;5304;;
323;0;4;AB00040100;5393;;
323;0;4;AB00040100;5394;;
323;0;4;AB00040100;593;;
325;0;4;AB00040300;5313;;
325;0;4;AB00040300;5314;;
325;0;4;AB00040300;5333;;
325;0;4;AB00040300;5334;;
325;0;4;AB00040300;5943;;
325;0;4;AB00040300;5944;;
327;0;4;AB00040500;5353;;
327;0;4;AB00040500;5354;;
327;0;4;AB00040500;5523;D;D
327;0;4;AB00040500;5524;D;D
329;0;4;AB00050100;5305;;
329;0;4;AB00050100;540;;
329;0;4;AB00050100;5395;;
329;0;4;AB00050100;549;;
330;0;4;AB00050200;5325;;
330;0;4;AB00050200;5345;;
330;0;4;AB00050200;542;;
330;0;4;AB00050200;543;;
330;0;4;AB00050200;547;;
330;0;4;AB00050200;5955;;
330;0;4;AB00050200;598;;
331;0;4;AB00050300;5315;;
331;0;4;AB00050300;5335;;
331;0;4;AB00050300;541;;
331;0;4;AB00050300;546;;
331;0;4;AB00050300;5945;;
331;0;4;AB00050300;597;;
332;0;4;AB00050400;5590;;
332;0;4;AB00050400;5593;;
333;0;4;AB00050500;5355;;
333;0;4;AB00050500;545;;
333;0;4;AB00050500;548;;
333;0;4;AB00050500;551;D;D
333;0;4;AB00050500;5525;D;D
333;0;4;AB00050500;565;;
333;0;4;AB00050500;566;;
334;0;4;AB00060000;480;;
334;0;4;AB00060000;567;;
337;0;4;AB00070200;576;;
341;0;4;PA01010100;100;;
341;0;4;PA01010100;101;;
341;0;4;PA01010100;102;;
342;0;4;PA01010200;1030;;
342;0;4;PA01010200;1040;;
343;0;4;PA01020000;110;;
345;0;4;PA01030100;112;;
345;0;4;PA01030100;1141;;
346;0;4;PA01030200;113;;
346;0;4;PA01030200;1140;;
346;0;4;PA01030200;1142;;
346;0;4;PA01030200;1143;;
346;0;4;PA01030200;1144;;
346;0;4;PA01030200;115;;
346;0;4;PA01030200;119;;
347;0;4;PA01040000;108;;
347;0;4;PA01040000;109;;
349;0;4;PA01050100;120;;
350;0;4;PA01050200;121;;
351;0;4;PA01060000;118;;
352;0;4;PA01070000;129;;
353;0;4;PA01080000;557;;
356;0;4;PA02010000;133;;
358;0;4;PA02030000;137;;
359;0;4;PA03000000;130;;
359;0;4;PA03000000;131;;
359;0;4;PA03000000;132;;
362;0;4;PB00010100;140;;
363;0;4;PB00010200;145;;
364;0;4;PB00010300;146;;
365;0;4;PB00010400;141;;
365;0;4;PB00010400;142;;
365;0;4;PB00010400;143;;
365;0;4;PB00010400;147;;
376;0;4;PC00010000;585;;
376;0;4;PC00010000;586;;
376;0;4;PC00010000;587;;
376;0;4;PC00010000;588;;
376;0;4;PC00010000;589;;
377;0;4;PC00020000;499;;
377;0;4;PC00020000;529;;
379;0;4;PC00030100;500;;
379;0;4;PC00030100;501;;
379;0;4;PC00030100;505;;
379;0;4;PC00030100;506;;
381;0;4;PC00030300;5125;;
381;0;4;PC00030300;524;;
382;0;4;PC00030400;5595;;
382;0;4;PC00030400;5598;;
383;0;4;PC00030500;1034;;
383;0;4;PC00030500;1044;;
383;0;4;PC00030500;190;;
383;0;4;PC00030500;192;;
383;0;4;PC00030500;194;;
383;0;4;PC00030500;509;;
383;0;4;PC00030500;5115;;
383;0;4;PC00030500;5135;;
383;0;4;PC00030500;5145;;
383;0;4;PC00030500;521;;
383;0;4;PC00030500;522;;
383;0;4;PC00030500;523;;
383;0;4;PC00030500;525;;
383;0;4;PC00030500;526;;
383;0;4;PC00030500;528;;
383;0;4;PC00030500;551;D;D
383;0;4;PC00030500;5525;D;D
383;0;4;PC00030500;5530;;
383;0;4;PC00030500;5532;;
383;0;4;PC00030500;555;;
383;0;4;PC00030500;5565;;
383;0;4;PC00030500;5566;;
383;0;4;PC00030500;560;;
383;0;4;PC00030500;561;;
383;0;4;PC00030500;569;;
384;0;4;PC00040000;5103;;
384;0;4;PC00040000;5104;;
384;0;4;PC00040000;5113;;
384;0;4;PC00040000;5114;;
384;0;4;PC00040000;5123;;
384;0;4;PC00040000;5124;;
384;0;4;PC00040000;5133;;
384;0;4;PC00040000;5134;;
384;0;4;PC00040000;5143;;
384;0;4;PC00040000;5144;;
384;0;4;PC00040000;5523;D;D
384;0;4;PC00040000;5524;D;D
384;0;4;PC00040000;5563;;
384;0;4;PC00040000;5564;;
386;0;4;PC00050100;400;;
386;0;4;PC00050100;401;;
386;0;4;PC00050100;405;;
386;0;4;PC00050100;406;;
387;0;4;PC00050200;403;;
387;0;4;PC00050200;404;;
388;0;4;PC00050300;41;;
389;0;4;PC00050400;465;;
389;0;4;PC00050400;466;;
390;0;4;PC00050500;4752;;
392;0;4;PC00050700;438;;
395;0;5;AA00010000;20;;
395;0;5;AA00010000;280;;
395;0;5;AA00010000;290;;
396;0;5;AA00020000;21;;
396;0;5;AA00020000;281;;
396;0;5;AA00020000;291;;
396;0;5;AA00020000;23;;
397;0;5;AA00030000;22;;
397;0;5;AA00030000;282;;
397;0;5;AA00030000;292;;
398;0;5;AA00040000;2403;;
398;0;5;AA00040000;2404;;
398;0;5;AA00040000;2413;;
398;0;5;AA00040000;2414;;
398;0;5;AA00040000;2423;;
398;0;5;AA00040000;2424;;
398;0;5;AA00040000;2493;;
398;0;5;AA00040000;2494;;
398;0;5;AA00040000;293;;
398;0;5;AA00040000;2943;;
398;0;5;AA00040000;2944;;
398;0;5;AA00040000;2953;;
398;0;5;AA00040000;2954;;
399;0;5;AA00050000;2405;;
399;0;5;AA00050000;2415;;
399;0;5;AA00050000;2425;;
399;0;5;AA00050000;2495;;
399;0;5;AA00050000;250;;
399;0;5;AA00050000;251;;
399;0;5;AA00050000;252;;
399;0;5;AA00050000;253;;
399;0;5;AA00050000;254;;
399;0;5;AA00050000;255;;
399;0;5;AA00050000;257;;
399;0;5;AA00050000;258;;
399;0;5;AA00050000;259;;
399;0;5;AA00050000;26;;
399;0;5;AA00050000;2945;;
399;0;5;AA00050000;2955;;
399;0;5;AA00050000;297;;
399;0;5;AA00050000;298;;
400;0;5;AA00060000;474;;
402;0;5;AB00010000;30;;
402;0;5;AB00010000;31;;
402;0;5;AB00010000;32;;
402;0;5;AB00010000;33;;
402;0;5;AB00010000;34;;
402;0;5;AB00010000;35;;
402;0;5;AB00010000;36;;
402;0;5;AB00010000;39;;
402;0;5;AB00010000;407;;
414;0;5;PA01010100;100;;
414;0;5;PA01010100;101;;
414;0;5;PA01010100;102;;
415;0;5;PA01010200;1030;;
415;0;5;PA01010200;1040;;
417;0;5;PA01030000;112;;
417;0;5;PA01030000;113;;
417;0;5;PA01030000;114;;
417;0;5;PA01030000;115;;
417;0;5;PA01030000;119;;
418;0;5;PA01040000;108;;
418;0;5;PA01040000;109;;
419;0;5;PA01050000;120;;
419;0;5;PA01050000;121;;
420;0;5;PA01060000;118;;
421;0;5;PA01070000;129;;
422;0;5;PA01080000;557;;
423;0;5;PA02000000;130;;
423;0;5;PA02000000;131;;
423;0;5;PA02000000;132;;
402;0;5;AB00010000;14;;
436;0;5;PC00010000;499;;
436;0;5;PC00010000;529;;
438;0;5;PC00020100;5105;;
438;0;5;PC00020100;520;;
438;0;5;PC00020100;527;;
439;0;5;PC00020200;5125;;
439;0;5;PC00020200;524;;
440;0;5;PC00020300;1034;;
440;0;5;PC00020300;1044;;
440;0;5;PC00020300;190;;
440;0;5;PC00020300;192;;
440;0;5;PC00020300;194;;
440;0;5;PC00020300;500;;
440;0;5;PC00020300;501;;
440;0;5;PC00020300;505;;
440;0;5;PC00020300;506;;
440;0;5;PC00020300;509;;
440;0;5;PC00020300;5115;;
440;0;5;PC00020300;5135;;
440;0;5;PC00020300;5145;;
440;0;5;PC00020300;521;;
440;0;5;PC00020300;522;;
440;0;5;PC00020300;523;;
440;0;5;PC00020300;525;;
440;0;5;PC00020300;526;;
440;0;5;PC00020300;528;;
440;0;5;PC00020300;551;D;D
440;0;5;PC00020300;5525;D;D
440;0;5;PC00020300;5530;;
440;0;5;PC00020300;5532;;
440;0;5;PC00020300;555;;
440;0;5;PC00020300;5565;;
440;0;5;PC00020300;5566;;
440;0;5;PC00020300;5595;;
440;0;5;PC00020300;5598;;
440;0;5;PC00020300;560;;
440;0;5;PC00020300;561;;
440;0;5;PC00020300;569;;
441;0;5;PC00030000;5103;;
441;0;5;PC00030000;5104;;
441;0;5;PC00030000;5113;;
441;0;5;PC00030000;5114;;
441;0;5;PC00030000;5123;;
441;0;5;PC00030000;5124;;
441;0;5;PC00030000;5133;;
441;0;5;PC00030000;5134;;
441;0;5;PC00030000;5143;;
441;0;5;PC00030000;5144;;
441;0;5;PC00030000;5523;D;D
441;0;5;PC00030000;5524;D;D
441;0;5;PC00030000;5563;;
441;0;5;PC00030000;5564;;
443;0;5;PC00040100;400;;
443;0;5;PC00040100;401;;
443;0;5;PC00040100;403;;
443;0;5;PC00040100;404;;
443;0;5;PC00040100;405;;
443;0;5;PC00040100;406;;
444;0;5;PC00040200;41;;
444;0;5;PC00040200;438;;
444;0;5;PC00040200;465;;
444;0;5;PC00040200;466;;
444;0;5;PC00040200;475;;
444;0;5;PC00040200;476;;
444;0;5;PC00040200;477;;
445;0;5;PC00050000;485;;
445;0;5;PC00050000;568;;
449;1;0;B03;73;;
450;1;0;B04;600;-;-
450;1;0;B04;601;-;-
450;1;0;B04;602;-;-
450;1;0;B04;606;;
450;1;0;B04;607;-;-
450;1;0;B04;608;;
450;1;0;B04;609;;
450;1;0;B04;61;-;-
450;1;0;B04;6931;-;-
450;1;0;B04;6932;-;-
450;1;0;B04;6933;-;-
450;1;0;B04;7931;;
